,country,h_cat,keyphrases,keywords,kmeans_augmented,kmeans_plain,label,links,tfidf
9,0,0.0,0.0,1.0,0.0,1.0,november,0.0,0.005351487257171049
10,0,0.0,0.0,1.0,0.0,1.0,september,0.0,0.005279006494155839
11,0,0.0,0.0,1.0,0.0,1.0,year,0.0,0.005259908310610254
12,0,0.0,0.0,1.0,0.0,1.0,december,0.0,0.005249240475924457
13,0,0.0,0.0,1.0,0.0,1.0,april,0.0,0.005187231775430616
14,0,0.0,0.0,1.0,0.0,1.0,june,0.0,0.005060905790061759
15,0,0.0,0.0,1.0,0.0,1.0,app,0.0,0.005060509627378943
16,0,0.0,0.0,1.0,0.0,1.0,october,0.0,0.005051020804532284
17,0,0.0,0.0,1.0,0.0,1.0,market,0.0,0.004976661057988345
18,0,0.0,0.0,1.0,0.0,1.0,march,0.0,0.004893034711710723
19,0,0.0,0.0,1.0,0.0,1.0,venture,0.0,0.004862915000715301
20,1,0.0,0.0,1.0,0.0,1.0,references,0.0,0.004628107952759875
21,1,0.0,0.0,1.0,0.0,1.0,example,0.0,0.0043139436083691795
22,1,0.0,0.0,1.0,0.0,1.0,different,0.0,0.004073118289449514
23,1,0.0,0.0,1.0,0.0,1.0,results,0.0,0.003988992862118127
24,1,0.0,0.0,1.0,0.0,1.0,site,0.0,0.0038117019718374103
25,1,0.0,0.0,1.0,0.0,1.0,like,0.0,0.003579326146766745
26,1,0.0,0.0,1.0,0.0,1.0,online,0.0,0.003530802248089006
27,1,0.0,0.0,1.0,0.0,1.0,products,0.0,0.00352475634061
28,1,0.0,0.0,1.0,0.0,1.0,ways,0.0,0.0035175172445025193
29,1,0.0,0.0,1.0,0.0,1.0,research,0.0,0.0034927308045095747
30,1,0.0,0.0,1.0,0.0,1.0,generated,0.0,0.003464383161279924
31,1,0.0,0.0,1.0,0.0,1.0,allows,0.0,0.0034561008245020037
32,1,0.0,0.0,1.0,0.0,1.0,create,0.0,0.0034497450857721213
33,1,0.0,0.0,1.0,0.0,1.0,technology,0.0,0.0034361704609678287
34,1,0.0,0.0,1.0,0.0,1.0,based,0.0,0.003407306898241249
35,1,0.0,0.0,1.0,0.0,1.0,content,0.0,0.0033964251999024585
36,1,0.0,0.0,1.0,0.0,1.0,needs,0.0,0.0032727474141697587
37,1,0.0,0.0,1.0,0.0,1.0,types,0.0,0.0032151327700964713
